eprint_id,record_doi,related_url,description,type,date,related_url_short,related_url_doi,year,doi_name
109337,10.1093/mnras/stab126,http://archive.eso.org/wdb/wdb/adp/phase3_spectral/form?%20collection_name=%20MUSE_DEEP,MUSE datacube for NGC 4643,related,2021-04,http://archive.eso.org,NA,2021,NA
109337,10.1093/mnras/stab126,http://www-astro.physics.ox.ac.uk/atlas3d/,SAURON kinematic data,related,2021-04,http://www-astro.physics.ox.ac.uk,NA,2021,NA
109297,10.1029/2021MS002631,https://esgf-node.llnl.gov/projects/cmip5/,CMIP5 data,related,2022-03,https://esgf-node.llnl.gov,NA,2022,NA
109243,10.1029/2021jb021803,https://www.unavco.org/data/data.html,UNAVCO -- GPS data,related,2021-06,https://www.unavco.org,NA,2021,NA
109243,10.1029/2021jb021803,https://asf.alaska.edu/data-sets/derived-data-sets/insar/,European Space Agency Sentinel 1 InSAR data -- Alaska Satellite Facility's data repository,related,2021-06,https://asf.alaska.edu,NA,2021,NA
109237,10.1029/2021GL095202,https://zenodo.org/badge/latestdoi/357729300,"All relevant simulation data, movies, figures, and codes",related,2021-12-28,https://zenodo.org,NA,2021,NA
109224,10.1093/mnras/stab1344,https://www.ztf.caltech.edu/page/dr4,IRSA database,related,2021-07,https://www.ztf.caltech.edu,NA,2021,NA
109201,10.1029/2020av000350,https://prisma.asi.it/,PRISMA data,related,2021-06,https://prisma.asi.it,NA,2021,NA
109201,10.1029/2020av000350,https://prismauserregistration.asi.it/,Registration for PRISMA data,related,2021-06,https://prismauserregistration.asi.it,NA,2021,NA
109195,10.1111/gbi.12449,10.17605/OSF.IO/4AES6,"SIMS analysis maps, SIMS data, and EMP maps",doi,2021-09,NA,10.17605,2021,cos.osf
109190,NA,10.17632/nzprv4bxrr.1,Raw data,doi,2021-05-21,NA,10.17632,2021,bl.mendeley
109190,NA,10.17632/fbhhy8gb8t.1,Processed data,doi,2021-05-21,NA,10.17632,2021,bl.mendeley
109150,10.1016/j.cell.2021.11.014,https://data.caltech.edu/records/1915,Processed scRNaseq 10x data,doi,2021-12-09,https://data.caltech.edu,NA,2021,NA
109150,10.1016/j.cell.2021.11.014,https://data.caltech.edu/records/1900,Processed SMARTseq data,doi,2021-12-09,https://data.caltech.edu,NA,2021,NA
109150,10.1016/j.cell.2021.11.014,https://data.caltech.edu/records/1905,Raw rheology video data,doi,2021-12-09,https://data.caltech.edu,NA,2021,NA
109150,10.1016/j.cell.2021.11.014,https://data.caltech.edu/records/1914,Transcriptome data of Dalotia,doi,2021-12-09,https://data.caltech.edu,NA,2021,NA
109150,10.1016/j.cell.2021.11.014,https://data.caltech.edu/records/1917,"RNAi experiments, survival assays, in vitro enzyme data",doi,2021-12-09,https://data.caltech.edu,NA,2021,NA
109107,10.1029/2021gl092510,https://ds.iris.edu/wilber3/find_event,Seismological data,related,2021-05-28,https://ds.iris.edu,NA,2021,NA
108879,10.1038/s41561-021-00739-8,10.22002/D1.1703,"datasets of precipitation- and earthquake-induced landslides, together with the calculated proxies",doi,2021-05,NA,10.22002,2021,caltech.data
108874,NA,10.17605/OSF.IO/KUXEN,experimental data and code,doi,2021-04-29,NA,10.17605,2021,cos.osf
108853,10.1038/s41586-021-03601-4,https://maps.conservation.ca.gov/doggr/wellfinder,Coso field well location and flow rate data,related,2021-07-01,https://maps.conservation.ca.gov,NA,2021,NA
108853,10.1038/s41586-021-03601-4,https://www.conservation.ca.gov/calgem/geothermal/manual/Pages/production.aspx,Coso field well location and flow rate data,related,2021-07-01,https://www.conservation.ca.gov,NA,2021,NA
108853,10.1038/s41586-021-03601-4,10.22002/D1.1455,Simulation data; OUGH–FLAC coupled simulator,doi,2021-07-01,NA,10.22002,2021,caltech.data
108849,10.1029/2020jb021369,10.22002/D1.1670,Rayleigh wave group velocity dispersion data,related,2021-05,NA,10.22002,2021,caltech.data
108633,10.3389/fdata.2020.598927,https://zenodo.org/record/3888910,Simulation data set and the KERAS source code used for the case study,doi,2021-01-12,https://zenodo.org,NA,2021,NA
108623,10.1038/s41586-021-03325-5,http://www.fluxcom.org/CF-Download/,FluxCom data,related,2021-04-01,http://www.fluxcom.org,NA,2021,NA
108623,10.1038/s41586-021-03325-5,https://atmosphere.copernicus.eu/data,CAMS data,related,2021-04-01,https://atmosphere.copernicus.eu,NA,2021,NA
108623,10.1038/s41586-021-03325-5,https://cds.climate.copernicus.eu/,ERA5 and ERA5Land data,related,2021-04-01,https://cds.climate.copernicus.eu,NA,2021,NA
108623,10.1038/s41586-021-03325-5,10.6084/m9.figshare.c.3789814,VPM-GPP data,doi,2021-04-01,NA,10.6084,2021,figshare.ars
108623,10.1038/s41586-021-03325-5,https://crudata.uea.ac.uk/cru/data/hrg/,CRU TS data,related,2021-04-01,https://crudata.uea.ac.uk,NA,2021,NA
108623,10.1038/s41586-021-03325-5,10.20783/DIAS.501,GSWP3 data,doi,2021-04-01,NA,10.20783,2021,dias.dias
108602,10.1029/2020je006578,https://magda.imperial.ac.uk,Magnetometer data,related,2021-02-18,https://magda.imperial.ac.uk,NA,2021,NA
108469,10.1126/science.abc7717,10.22002/D1.1879,"Mars D/H model code, input and output files, the KINETICS data files",doi,2021-04-02,NA,10.22002,2021,caltech.data
108425,10.1029/2020ea001343,10.5067/W8QGIYNKS3JC,OCO-2 data,doi,2021-04,NA,10.5067,2021,esdis.eosdis
108425,10.1029/2020ea001343,https://www.ready.noaa.gov/archives.php,HRRR data,related,2021-04,https://www.ready.noaa.gov,NA,2021,NA
108425,10.1029/2020ea001343,https://db.cger.nies.go.jp/dataset/ODIAC/,ODIAC dataset,related,2021-04,https://db.cger.nies.go.jp,NA,2021,NA
108255,NA,https://megacities.jpl.nasa.gov,CLARS-FTS data,related,2021-02-27,https://megacities.jpl.nasa.gov,NA,2021,NA
108255,NA,ftp://ftp.sron.nl/open-access-data-2/TROPOMI/tropomi/hdo/9_1,TROPOMI HDO data set,related,2021-02-27,NA,NA,2021,NA
108255,NA,10.14291/tccon.ggg2014.pasadena01.r1/1182415,TCCON data archive,doi,2021-02-27,NA,10.14291,2021,caltech.library
108253,10.1029/2020gl091875,https://psl.noaa.gov/data/gridded/data.gpcp.html,GPCP Version 2.3 precipitation data,related,2021-03-16,https://psl.noaa.gov,NA,2021,NA
108253,10.1029/2020gl091875,https://psl.noaa.gov/data/gridded/data.ncep.reanalysis2.html,NCEP2 Reanalysis data,related,2021-03-16,https://psl.noaa.gov,NA,2021,NA
108253,10.1029/2020gl091875,https://co2.jpl.nasa.gov/#mission=OCO‐2,OCO‐2 Version 9 column CO₂ data,related,2021-03-16,https://co2.jpl.nasa.gov,NA,2021,NA
108253,10.1029/2020gl091875,https://airs.jpl.nasa.gov/data/get-data/standard-data,AIRS Version 6 column CO data,related,2021-03-16,https://airs.jpl.nasa.gov,NA,2021,NA
108253,10.1029/2020gl091875,https://www.geo.vu.nl/~gwerf/GFED/GFED4,GFED Version 4.1 data,related,2021-03-16,https://www.geo.vu.nl,NA,2021,NA
108253,10.1029/2020gl091875,https://modis-fire.umd.edu,MODIS burned area data,related,2021-03-16,https://modis-fire.umd.edu,NA,2021,NA
108218,NA,10.7909/C3B56GVW,Seismic waveform data,doi,2021-02,NA,10.7909,2021,caltech.library
108119,NA,http://www.esa-ghg-cci.org,IMAP v7.2 data product,related,2021-02-19,http://www.esa-ghg-cci.org,NA,2021,NA
108119,NA,https://edgar.jrc.ec.europa.eu/overview.php?v=432_GHG,EDGAR methane emission bottom-up inventory data,related,2021-02-19,https://edgar.jrc.ec.europa.eu,NA,2021,NA
108071,10.1093/eurheartj/ehaa1108,http://www.decode.com/summarydata,Genome-wide association scan summary data,related,2021-05-21,http://www.decode.com,NA,2021,NA
108005,10.1029/2020jd033967,https://search.earthdata.nasa.gov/search/granules?p=C1288777617‐LARC,MOPITT data,related,2021-03-16,https://search.earthdata.nasa.gov,NA,2021,NA
108005,10.1029/2020jd033967,https://tccondata.org,TCCON data archive,related,2021-03-16,https://tccondata.org,NA,2021,NA
108005,10.1029/2020jd033967,https://mark4sun.jpl.nasa.gov,MkIV data,related,2021-03-16,https://mark4sun.jpl.nasa.gov,NA,2021,NA
107965,10.1038/s41467-021-21232-1,https://figshare.com/articles/dataset/3D-PACT_Data_and_Codes/13114544,Imaging data,related,2021-02-09,https://figshare.com,NA,2021,NA
107963,NA,https://daac.ornl.gov/ATOM/campaign,ATom data,related,2021-02-27,https://daac.ornl.gov,NA,2021,NA
107963,NA,10.3334/ORNLDAAC/1581,"NASA Atmospheric Tomography mission data",doi,2021-02-27,NA,10.3334,2021,ORNL Environmental Sciences Division
107952,10.1029/2020jb020329,https://scedc.caltech.edu/research-tools/QTM-ridgecrest.html,QTM dataset,related,2021-03-26,https://scedc.caltech.edu,NA,2021,NA
107876,10.1029/2020gl090983,http://apps.ecmwf.int/datasets/data/interim_full_daily,ERA‐Interim data,related,2021-02-16,http://apps.ecmwf.int,NA,2021,NA
107876,10.1029/2020gl090983,https://psl.noaa.gov/data/gridded/data.interp_OLR.html,OLR data,related,2021-02-16,https://psl.noaa.gov,NA,2021,NA
107863,10.1051/0004-6361/202039481,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/650/A83,Flux density data,related,2021-06,http://cdsarc.u-strasbg.fr,NA,2021,NA
107848,NA,https://s5phub.copernicus.eu/dhus/#/home,TROPOMI data,related,2021-01-28,https://s5phub.copernicus.eu,NA,2021,NA
107848,NA,https://prisma.asi.it,PRISMA data,related,2021-01-28,https://prisma.asi.it,NA,2021,NA
107848,NA,https://prismauserregistration.asi.it,Registration for PRISMA data,related,2021-01-28,https://prismauserregistration.asi.it,NA,2021,NA
107848,NA,10.5067/VIIRS/VJ103IMG.002,VIIRS data,doi,2021-01-28,NA,10.5067,2021,esdis.eosdis
107785,10.1029/2020gl091409,https://pds-geosciences.wustl.edu/missions/mro/sharad.htm,Radar data,related,2021-01-28,https://pds-geosciences.wustl.edu,NA,2021,NA
107730,10.1126/sciadv.abh1683,https://data.caltech.edu/search?page=1&size=25&ln=en&q=clytia,All raw sequencing and processed data files,related,2021-11-26,https://data.caltech.edu,NA,2021,NA
107728,NA,https://www.arpa.veneto.it/bollettini/storico/Mappa_2019_TEMP.htm,"Precipitation, temperature and river flow data",related,2021-02,https://www.arpa.veneto.it,NA,2021,NA
107728,NA,http://www.soda-pro.com/web-services/radiation/extraterrestrial-irradiance-and-toa,Extraterrestrial irradiance data,related,2021-02,http://www.soda-pro.com,NA,2021,NA
107728,NA,10.7914/SN/EV,Collalto Seismic Network data,doi,2021-02,NA,10.7914,2021,iris.iris
107728,NA,10.5067/TEMSC-3MJ62,GRACE EWT data,doi,2021-02,NA,10.5067,2021,esdis.eosdis
107660,10.1073/pnas.2019655118,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154304,Gene Expression Omnibus - ChIP-seq and RNA-seq data,related,2021-01-26,http://www.ncbi.nlm.nih.gov,NA,2021,NA
107587,10.1029/2020gl091376,https://sppgway.jhuapl.edu,Parker Solar Probe data,related,2021-02-16,https://sppgway.jhuapl.edu,NA,2021,NA
107587,10.1029/2020gl091376,http://www2.physik.uni-kiel.de/stereo/data/sept,STEREO SEPT data,related,2021-02-16,http://www2.physik.uni-kiel.de,NA,2021,NA
107587,10.1029/2020gl091376,https://stereo-ssc.nascom.nasa.gov,STEREO magnetic field and plasma data,related,2021-02-16,https://stereo-ssc.nascom.nasa.gov,NA,2021,NA
107587,10.1029/2020gl091376,https://cdaweb.gsfc.nasa.gov,Wind data,related,2021-02-16,https://cdaweb.gsfc.nasa.gov,NA,2021,NA
107516,NA,10.5065/D6X34W69,ERA5 data,doi,2020-12-02,NA,10.5065,2020,ucar.ucar
107503,NA,10.5067/Suborbital/KORUSAQ/DATA01,Korea–United States Air Quality Field Study dataset,doi,2020-12-01,NA,10.5067,2020,esdis.eosdis
107503,NA,https://www-air.larc.nasa.gov/cgi-bin/ArcView/korusaq?OTHER=1#top,ARIAs observational dataset,related,2020-12-01,https://www-air.larc.nasa.gov,NA,2020,NA
107503,NA,https://www2.acom.ucar.edu,MOPITT data,related,2020-12-01,https://www2.acom.ucar.edu,NA,2020,NA
107493,10.1093/mnras/staa3113,http://archives.esac.esa.int/hsa/whsa/,Herschel data archives,related,2020-12,http://archives.esac.esa.int,NA,2020,NA
107493,10.1093/mnras/staa3113,https://www.cosmos.esa.int/web/iso/,ISO data archives,related,2020-12,https://www.cosmos.esa.int,NA,2020,NA
107463,10.5194/acp-20-14597-2020,https://www.epa.gov/airdata,Air data,related,2020-12-01,https://www.epa.gov,NA,2020,NA
107463,10.5194/acp-20-14597-2020,https://www.ncei.noaa.gov/metadata/geoportal/rest/metadata/item/gov.noaa.ncdc:C00684/html#,NCDC data,related,2020-12-01,https://www.ncei.noaa.gov,NA,2020,NA
107463,10.5194/acp-20-14597-2020,https://scihub.copernicus.eu,TROPOMI data,related,2020-12-01,https://scihub.copernicus.eu,NA,2020,NA
107463,10.5194/acp-20-14597-2020,https://cds.climate.copernicus.eu,ERA5 data,related,2020-12-01,https://cds.climate.copernicus.eu,NA,2020,NA
107463,10.5194/acp-20-14597-2020,https://bai.acom.ucar.edu/Data/fire,FINN emission data,related,2020-12-01,https://bai.acom.ucar.edu,NA,2020,NA
107041,10.1038/s41550-021-01320-4,https://github.com/WIRC-Pol/wirc_drp,WIRC+Pol data reduction pipeline,related,2021-06,https://github.com,NA,2021,NA
107029,10.1073/pnas.2017442117,10.22002/D1.971,IHN isomer concentration data,related,2020-12-29,NA,10.22002,2020,caltech.data
106942,10.1140/epjc/s10052-020-7917-7,https://cms-docdb.cern.ch/cgi-bin/PublicDocDB/RetrieveFile?docid=6032&filename=CMSDataPolicyV1.2.pdf&version=2,"CMS data preservation, re-use and open access policy",related,2020-07,https://cms-docdb.cern.ch,NA,2020,NA
106838,NA,10.11998/SeisDmc/SN,Seismic data,doi,2020-12,NA,10.11998,2020,ISTIC
106838,NA,10.7914/SN/YP_2009,NECESSArray data,doi,2020-12,NA,10.7914,2020,iris.iris
106838,NA,10.12129/IGGSL.Data.Observation,Waveforms of the NECsaids data,doi,2020-12,NA,10.12129,2020,ISTIC
106838,NA,ftp://159.226.119.161/data/NECsaids/RF2020,Waveforms of the NECsaids data,related,2020-12,NA,NA,2020,NA
106838,NA,10.12197/2020GA012,"Raw multi-frequency (with Gaussian low-pass filters of 0.5, 0.75, 1.0 or 1.5) receiver function waveform data",doi,2020-12,NA,10.12197,2020,ISTIC
106838,NA,ftp://159.226.119.161/data/NECsaids/RF2020,"Raw multi-frequency (with Gaussian low-pass filters of 0.5, 0.75, 1.0 or 1.5) receiver function waveform data",related,2020-12,NA,NA,2020,NA
106822,10.1029/2020av000208,https://www.pangaea.de,PANGAEA database,related,2020-12,https://www.pangaea.de,NA,2020,NA
106816,10.1029/2020gl090164,http://tccon-weather.caltech.edu,Weather data,related,2020-12-16,http://tccon-weather.caltech.edu,NA,2020,NA
106785,10.1029/2020gl090014,http://gridrad.org/index.html,Gridded NEXRAD WSR-88D radar data,related,2020-12-16,http://gridrad.org,NA,2020,NA
106785,10.1029/2020gl090014,https://data.eol.ucar.edu/dataset/21.093,Stage IV NCEP/EMC 4 km gridded precipitation data,related,2020-12-16,https://data.eol.ucar.edu,NA,2020,NA
106785,10.1029/2020gl090014,https://www.epa.gov/air-emissions-inventories/2011-national-emissions-inventory-nei-data,National Emission Inventory data,related,2020-12-16,https://www.epa.gov,NA,2020,NA
106785,10.1029/2020gl090014,https://www.bou.class.noaa.gov,GOES-R Series Global Lightning Mapper data,related,2020-12-16,https://www.bou.class.noaa.gov,NA,2020,NA
106738,10.1038/s41551-021-00754-5,https://github.com/joshsbloom/swabseq,Source data for all figures,related,2021-07,https://github.com,NA,2021,NA
106682,10.1029/2020gb006760,https://www.bco-dmo.org/dataset/813379,Dissolved Th and Pa data,related,2020-12,https://www.bco-dmo.org,NA,2020,NA
106682,10.1029/2020gb006760,https://www.usap-dc.org/view/dataset/601269,Dissolved and biogenic silica data,related,2020-12,https://www.usap-dc.org,NA,2020,NA
106682,10.1029/2020gb006760,http://www.marine-geo.org/tools/entry/NBP1702,CTD data,related,2020-12,http://www.marine-geo.org,NA,2020,NA
106660,NA,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE134387,ChIP-SEQ data,related,2019-12-05,http://www.ncbi.nlm.nih.gov,NA,2019,NA
106449,10.1029/2020ea001113,https://giovanni.gsfc.nasa.gov/giovanni,"NASA Giovanni online data system",related,2020-12,https://giovanni.gsfc.nasa.gov,NA,2020,NA
106449,10.1029/2020ea001113,https://www.esrl.noaa.gov/psd/data/composites/day,NOAA ESRL data repository,related,2020-12,https://www.esrl.noaa.gov,NA,2020,NA
106365,10.1038/s41550-021-01422-z,https://almascience.nrao.edu/asax,2018.A.00023.S ALMA data,related,2021-07,https://almascience.nrao.edu,NA,2021,NA
106365,10.1038/s41550-021-01422-z,https://www.eaobservatory.org/jcmt/science/archive,JCMT data,related,2021-07,https://www.eaobservatory.org,NA,2021,NA
106300,10.1038/s41596-020-00487-w,https://figshare.com/articles/dataset/Data_for_Fig_2/12950798,Raw data for Fig. 2,related,2021-05,https://figshare.com,NA,2021,NA
106300,10.1038/s41596-020-00487-w,https://figshare.com/articles/dataset/Data_for_Fig_3/12591953,Raw data for Fig. 3,related,2021-05,https://figshare.com,NA,2021,NA
106285,10.1002/essoar.10503349.2,http://scardec.projects.sismo.ipgp.fr,SCARDEC source time function database,related,2020-07-03,http://scardec.projects.sismo.ipgp.fr,NA,2020,NA
106279,10.1029/2020jf005733,https://mesowest.utah.edu,Wind data,related,2020-11,https://mesowest.utah.edu,NA,2020,NA
106279,10.1029/2020jf005733,https://nwis.waterdata.usgs.gov,Historical lake level data,related,2020-11,https://nwis.waterdata.usgs.gov,NA,2020,NA
106274,NA,https://earth.esa.int/eogateway,Copernicus data from the Sentinel‐1A and Sentinel‐1B satellites,related,2021-02-16,https://earth.esa.int,NA,2021,NA
106265,10.1002/essoar.10504531.1,https://climserv.ipsl.polytechnique.fr/gewexca/,GEWEX database,related,2020-10-16,https://climserv.ipsl.polytechnique.fr,NA,2020,NA
106188,10.3390/rs12203418,https://zenodo.org/record/4039798,Full resolution DEMs and figures using PlanetScope data,related,2020-10-19,https://zenodo.org,NA,2020,NA
106187,NA,https://fluxnet.org,FLUXNET 2015 data,related,2020-11,https://fluxnet.org,NA,2020,NA
106116,10.3390/rs12203396,https://osf.io/cde6h/?view_only=1c4e5e03b9a34d3b96736ad8ab1b2774,"FILE S1: RAW data supporting image segmentation metrics, multispectral imagery used for Machine Learning testing, and nitrogen estimation results available at the Open Science Framework",related,2020-10-16,https://osf.io,NA,2020,NA
106101,NA,10.5281/zenodo.3996252,LES and SCM data,related,2020-11,NA,10.5281,2020,cern.zenodo
105914,10.3847/1538-4357/abb2a4,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,related,2020-10-10,https://spacephysics.princeton.edu,NA,2020,NA
105752,10.1111/gcb.15373,https://avdc.gsfc.nasa.gov/pub/data/satellite/MetOp/GOME_F/v28,GOME-2 SIF data,related,2021-03,https://avdc.gsfc.nasa.gov,NA,2021,NA
105752,10.1111/gcb.15373,http://globalecology.unh.edu,GOSIF data,related,2021-03,http://globalecology.unh.edu,NA,2021,NA
105752,10.1111/gcb.15373,ftp://fluo.gps.caltech.edu/data/tropomi,TROPOMI SIF data,related,2021-03,NA,NA,2021,NA
105752,10.1111/gcb.15373,https://www.bgcjena.mpg.de/geodb/projects/Data.php,FLUXCOM GPP data,related,2021-03,https://www.bgcjena.mpg.de,NA,2021,NA
105752,10.1111/gcb.15373,https://e4ftl01.cr.usgs.gov/MOLT/MOD17A2H.006,MODIS GPP data,related,2021-03,https://e4ftl01.cr.usgs.gov,NA,2021,NA
105752,10.1111/gcb.15373,http://www.cru.uea.ac.uk/data,CRU climatic data,related,2021-03,http://www.cru.uea.ac.uk,NA,2021,NA
105752,10.1111/gcb.15373,ftp://ext-catdscecsm:catds2010@ftp.ifremer.fr/Land_products,SMOS-IC soil moisture data,related,2021-03,NA,NA,2021,NA
105708,NA,10.7909/C3WD3xH1,Waveform data -- SCEDC,doi,2020-10,NA,10.7909,2020,caltech.library
105482,NA,10.3334/ORNLDAAC/199,River discharge data,doi,2020-10-28,NA,10.3334,2020,ORNL Environmental Sciences Division
105482,NA,https://www.bafg.de/GRDC,River discharge data,related,2020-10-28,https://www.bafg.de,NA,2020,NA
105482,NA,https://global-surface-water.appspot.com/download,JRC Global Surface Water 1984-2018 datasets,related,2020-10-28,https://global-surface-water.appspot.com,NA,2020,NA
105425,10.3847/1538-4357/abbd98,https://www.astro.caltech.edu/ztf/bts,Intearctive data catalog,related,2020-11-20,https://www.astro.caltech.edu,NA,2020,NA
105339,10.1073/pnas.2008440117,https://github.com/chengcli/2020.JupiterPolarVortex,"movies, codes, and data used to generate figures and tables",related,2020-09-29,https://github.com,NA,2020,NA
